form_id,field,crop_path,x1,y1,x2,y2,source_file,processed_path
E14_009,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_009/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_009.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_009/E14_009_processed.png
E14_009,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_009/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_009.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_009/E14_009_processed.png
E14_009,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_009/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_009.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_009/E14_009_processed.png
E14_010,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_010,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_010/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_010.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_010/E14_010_processed.png
E14_011,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_011,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_011/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_011.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_011/E14_011_processed.png
E14_012,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_012,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_012/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_012.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_012/E14_012_processed.png
E14_013,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_013,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_013/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_013.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_013/E14_013_processed.png
E14_014,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_014,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_014/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_014.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_014/E14_014_processed.png
E14_015,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_015,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_015/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_015.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_015/E14_015_processed.png
E14_016,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_016,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_016/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_016.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_016/E14_016_processed.png
E14_017,total_sufragantes,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/total_sufragantes.png,48,417,304,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_en_urna,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_en_urna.png,357,417,611,463,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_incinerados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_incinerados.png,672,422,927,462,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_candidato_1,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_candidato_1.png,674,552,936,617,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_candidato_2,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_candidato_2.png,670,710,930,782,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_blanco,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_blanco.png,669,825,925,876,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_nulos,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_nulos.png,670,875,925,923,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,votos_no_marcados,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/votos_no_marcados.png,675,918,922,964,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
E14_017,total_mesa,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/crops/E14_017/total_mesa.png,662,960,925,1012,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/raw/E14Cali_Zona13_01/E14_017.pdf,C:/Users/muril/Documents/GitHub/deteccion-fraude-d14/data/processed/E14_017/E14_017_processed.png
